# PDM Database Schema Snapshot
# Server: CORP1434-LAP\OPTIMA
# Database: PDM

## Query Batch 1

SchemaName	TableName	ColumnName	DataType	MaxLength	precision	scale	is_nullable
dbo	Dc5corp	RM2_RP1_SeparatorOutletPressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_SystemFanOutletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_CycloneOutletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_SeparatorInletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_CycloneInletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_RecirculationGasTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_SeparatorOutletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_DamperActualFB	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_RecirculationDamperFB	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_HotGasDamperFB	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_FreshAirDamperFB	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_DynamicSeparatorSP	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_DynamicSeparatorMotorCurrent	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_DynamicSeparatorActualSpeed	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_BucketElevatorElevatorCurrent01	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_BucketElevatorElevatorCurrent02	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_BinWeight	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_RightDisplacement	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_LeftDisplacement	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_DisplacementDifference	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_RightSidePressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_LeftSidePressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_FixedRollerCurrent	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_MovableRollerCurrent	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_FreshFeed	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_LimeWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_ShaleWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SilicaWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_LSTTotalizer	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_IronTotalizer	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_ShaleTotalizer	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SiliconTotalizer	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SystemFanOutletPressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_CycloneOutletPressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_CycloneInletPressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_RecirculationGasPressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SeparatorInletPressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SeparatorOutletPressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SystemFanOutletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_CycloneOutletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_CycloneInletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_RecirculationGasTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SeparatorInletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SeparatorOutletTemp	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_DamperActualFB	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_RecirculationDamperFB	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_HotGasDamperFB	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_FreshAirDampFB	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_DynamicSeparatorSP	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_DynamicSeparatorMotorCurrent	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_DynamicSeparatorActualSpeed	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_BucketElevatorElevatorCurrent03	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_BucketElevatorElevatorCurrent04	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_BinWeight	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_RightDisplacement	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_LeftDisplacement	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_DisplacementDifference	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_RightSidePressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_LeftSidePressure	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_FixedRollerCurrent	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_MovableRollerCurrent	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_ProductionTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_ProductionTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc5corp	CM2_ProductionTarget	decimal	17	30	3	True
dbo	Dc5corp	CM2_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc5corp	CM2_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc5corp	CM2_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc5corp	CM2_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_AverageProduction	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_AverageProduction	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_SystemFanLoad	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_DynamicSeparatorLoad	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_RPMotorLoad	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_RPMotorLoad	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_DynamicSeparatorLoad	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_SystemFanLoad	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_AveragePower	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_AveragePower	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_TotalProduction	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_TotalProduction	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_TotalPower	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_TotalPower	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_Runhours	decimal	17	30	4	True
dbo	Dc5corp	RM2_RP2_Runhours	decimal	17	30	4	True
dbo	Dc5corp	RM2_RP1_ResidueTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_ResidueTarget	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_Residue	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_Residue	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_RESIDUETEST	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_RESIDUETEST	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_FeedCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_FeedGateCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_TempCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_DraftCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_QualityCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_FeedCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_FeedGateCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_TemperatureCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_DraftCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_QualityCtrlCntr	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP1_ProcessSuiteReady	decimal	17	30	3	True
dbo	Dc5corp	RM2_RP2_ProcessSuiteReady	decimal	17	30	3	True
dbo	Dc5Day	DateAndTime	datetime	8	23	3	False
dbo	Dc5Day	CM2_DragChainConveyor_04_Current	decimal	17	30	3	True
dbo	Dc5Day	CM2_DragChainConveyor_04_Speed	decimal	17	30	3	True
dbo	Dc5Day	CM2_DragChainConveyor_37_Current	decimal	17	30	3	True
dbo	Dc5Day	CM2_DragChainConveyor_37_Speed	decimal	17	30	3	True
dbo	Dc5Day	CM2_BltMassFlw	decimal	17	30	3	True
dbo	Dc5Day	CM2_MBFFdrate	decimal	17	30	3	True
dbo	Dc5Day	CM2_CoalBin	decimal	17	30	3	True
dbo	Dc5Day	CM2_VRM_BedDepth1	decimal	17	30	3	True
dbo	Dc5Day	CM2_VRM_BedDepth2	decimal	17	30	3	True
dbo	Dc5Day	CM2_VRM_BedDepth3	decimal	17	30	3	True
dbo	Dc5Day	CM2_VRM_HorizontalVibration	decimal	17	30	3	True
dbo	Dc5Day	CM2_VRM_VerticalVibration	decimal	17	30	3	True
dbo	Dc5Day	CM2_NDE_Vibration	decimal	17	30	3	True
dbo	Dc5Day	CM2_DE_Vibration	decimal	17	30	3	True
dbo	Dc5Day	CM2_MBFeedSpd	decimal	17	30	3	True
dbo	Dc5Day	CM2_PreFeedSpd	decimal	17	30	3	True
dbo	Dc5Day	CM2_MBPreHPer	decimal	17	30	3	True
dbo	Dc5Day	CM2_PreHPer	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseOutletOxygenLevel	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseOutletCOLevel	decimal	17	30	3	True
dbo	Dc5Day	CM2_FineCoalOutletCOLevel	decimal	17	30	3	True
dbo	Dc5Day	CM2_Inlet1Pressure	decimal	17	30	3	True
dbo	Dc5Day	CM2_Inlet2Pressure	decimal	17	30	3	True
dbo	Dc5Day	CM2_SealAirFanPressure	decimal	17	30	3	True
dbo	Dc5Day	CM2_OutletPressure	decimal	17	30	3	True
dbo	Dc5Day	CM2_DifferentialPressure	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagFilterInletPressure	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagFilterOutletPressure	decimal	17	30	3	True
dbo	Dc5Day	CM2_MainBurnerBlwOutPsr	decimal	17	30	3	True
dbo	Dc5Day	CM2_PrecalOutPsr	decimal	17	30	3	True
dbo	Dc5Day	CM2_05_MainBurnerOutPsr	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp1	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp2	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp3	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp4	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp5	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp6	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp7	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp8	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp9	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagHouseTemp10	decimal	17	30	3	True
dbo	Dc5Day	CM2_InletTemp1	decimal	17	30	3	True
dbo	Dc5Day	CM2_InletTemp2	decimal	17	30	3	True
dbo	Dc5Day	CM2_OutletTemp	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagFilterInletTemp	decimal	17	30	3	True
dbo	Dc5Day	CM2_BagFilterOutletTemp	decimal	17	30	3	True
dbo	Dc5Day	CM2_FineCoalSiloLvl_1_Temp	decimal	17	30	3	True
dbo	Dc5Day	CM2_FineCoalSiloLvl_2_Temp	decimal	17	30	3	True
dbo	Dc5Day	CM2_FineCoalSiloLvl_3_Temp	decimal	17	30	3	True
dbo	Dc5Day	CM2_FineCoalSiloLvl_4_Temp	decimal	17	30	3	True
dbo	Dc5Day	CM2_SeparatorUpperBearingTemp	decimal	17	30	3	True
dbo	Dc5Day	CM2_SeparatorLowerBearingTemp	decimal	17	30	3	True
dbo	Dc5Day	CM2_BoosterFanDamperOpening	decimal	17	30	3	True
dbo	Dc5Day	CM2_SystemFanDamper	decimal	17	30	3	True
dbo	Dc5Day	CM2_RecirculationDamper	decimal	17	30	3	True
dbo	Dc5Day	CM2_SeparatorSpeed	decimal	17	30	3	True
dbo	Dc5Day	CM2_SeparatorCurrent	decimal	17	30	3	True
dbo	Dc5Day	CM2_MotorCurrent	decimal	17	30	3	True
dbo	Dc5Day	CM2_SystemFanCurrent	decimal	17	30	3	True
dbo	Dc5Day	CM2_MainBurnerBlowerCur06	decimal	17	30	3	True
dbo	Dc5Day	CM2_PrecalBlowerCurrent	decimal	17	30	3	True
dbo	Dc5Day	CM2_MainBurnerBlowerCur05	decimal	17	30	3	True
dbo	Dc5Day	CM2_DragChainConveyor_37_Per	decimal	17	30	3	True
dbo	Dc5Day	CM2_FineCoalBin	decimal	17	30	3	True
dbo	Dc5Day	CM2_PreBOutPsr	decimal	17	30	3	True
dbo	Dc5Day	CM2_SeparatorSP	decimal	17	30	3	True
dbo	Dc5Day	CM2_PreBCur	decimal	17	30	3	True
dbo	Dc5Day	CM2_LowVCM	decimal	17	30	3	True
dbo	Dc5Day	CM2_HighVCM	decimal	17	30	3	True
dbo	Dc5Day	CM2_HydraulicSystemPressure	decimal	17	30	3	True
dbo	Dc5Day	CM2_LowVMCoal	decimal	17	30	3	True
dbo	Dc5Day	CM2_HighVMCoal	decimal	17	30	3	True
dbo	Dc5Day	CM2_IndoSteamCoal	decimal	17	30	3	True
dbo	Dc5Day	CM2_SemiLowGarCoal	decimal	17	30	3	True
dbo	Dc5Day	CM2_BayanLowGarCoal	decimal	17	30	3	True
dbo	Dc5Day	CM2_37DragChainConveyor	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_FreshFeed	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_LimeWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_IronWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_ShaleWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SilicaWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_LSTTotalizer	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_IronTotalizer	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_ShaleTotalizer	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SilicaTotalizer	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SystemFanOutletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_CycloneOutletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SeparatorInletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_CycloneInletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_RecirculationGasPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SeparatorOutletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SystemFanOutletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_CycloneOutletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SeparatorInletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_CycloneInletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_RecirculationGasTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SeparatorOutletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_DamperActualFB	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_RecirculationDamperFB	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_HotGasDamperFB	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_FreshAirDamperFB	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_DynamicSeparatorSP	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_DynamicSeparatorMotorCurrent	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_DynamicSeparatorActualSpeed	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_BucketElevatorElevatorCurrent01	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_BucketElevatorElevatorCurrent02	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_BinWeight	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_RightDisplacement	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_LeftDisplacement	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_DisplacementDifference	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_RightSidePressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_LeftSidePressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_FixedRollerCurrent	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_MovableRollerCurrent	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_FreshFeed	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_LimeWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_ShaleWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SilicaWeightFeederFlowRate	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_LSTTotalizer	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_IronTotalizer	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_ShaleTotalizer	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SiliconTotalizer	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SystemFanOutletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_CycloneOutletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_CycloneInletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_RecirculationGasPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SeparatorInletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SeparatorOutletPressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SystemFanOutletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_CycloneOutletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_CycloneInletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_RecirculationGasTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SeparatorInletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SeparatorOutletTemp	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_DamperActualFB	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_RecirculationDamperFB	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_HotGasDamperFB	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_FreshAirDampFB	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_DynamicSeparatorSP	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_DynamicSeparatorMotorCurrent	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_DynamicSeparatorActualSpeed	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_BucketElevatorElevatorCurrent03	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_BucketElevatorElevatorCurrent04	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_BinWeight	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_RightDisplacement	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_LeftDisplacement	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_DisplacementDifference	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_RightSidePressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_LeftSidePressure	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_FixedRollerCurrent	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_MovableRollerCurrent	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_ProductionTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_ProductionTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc5Day	CM2_ProductionTarget	decimal	17	30	3	True
dbo	Dc5Day	CM2_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc5Day	CM2_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc5Day	CM2_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc5Day	CM2_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc5Day	dateandtime1	datetime	8	23	3	True
dbo	Dc5Day	RM2_RP1_AverageProduction	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_AverageProduction	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_SystemFanLoad	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_DynamicSeparatorLoad	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_RPMotorLoad	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_RPMotorLoad	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_DynamicSeparatorLoad	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_SystemFanLoad	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_AveragePower	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_AveragePower	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_TotalProduction	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_TotalProduction	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_TotalPower	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_TotalPower	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_Runhours	decimal	17	30	1	True
dbo	Dc5Day	RM2_RP2_Runhours	decimal	17	30	1	True
dbo	Dc5Day	RM2_RP1_ResidueTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_ResidueTarget	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_Residue	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_Residue	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_RESIDUETEST	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_RESIDUETEST	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_FeedCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_FeedGateCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_TempCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_DraftCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_QualityCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_FeedCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_FeedGateCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_TemperatureCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_DraftCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_QualityCtrlCntr	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP1_ProcessSuiteReady	decimal	17	30	3	True
dbo	Dc5Day	RM2_RP2_ProcessSuiteReady	decimal	17	30	3	True
dbo	Dc5Fin	DateAndTime	datetime	8	23	3	False
dbo	Dc5Fin	CM2_DragChainConveyor_04_Current	decimal	17	30	3	True
dbo	Dc5Fin	CM2_DragChainConveyor_04_Speed	decimal	17	30	3	True
dbo	Dc5Fin	CM2_DragChainConveyor_37_Current	decimal	17	30	3	True
dbo	Dc5Fin	CM2_DragChainConveyor_37_Speed	decimal	17	30	3	True
dbo	Dc5Fin	CM2_BltMassFlw	decimal	17	30	3	True
dbo	Dc5Fin	CM2_MBFFdrate	decimal	17	30	3	True
dbo	Dc5Fin	CM2_CoalBin	decimal	17	30	3	True
dbo	Dc5Fin	CM2_VRM_BedDepth1	decimal	17	30	3	True
dbo	Dc5Fin	CM2_VRM_BedDepth2	decimal	17	30	3	True
dbo	Dc5Fin	CM2_VRM_BedDepth3	decimal	17	30	3	True
dbo	Dc5Fin	CM2_VRM_HorizontalVibration	decimal	17	30	3	True
dbo	Dc5Fin	CM2_VRM_VerticalVibration	decimal	17	30	3	True
dbo	Dc5Fin	CM2_NDE_Vibration	decimal	17	30	3	True
dbo	Dc5Fin	CM2_DE_Vibration	decimal	17	30	3	True
dbo	Dc5Fin	CM2_MBFeedSpd	decimal	17	30	3	True
dbo	Dc5Fin	CM2_PreFeedSpd	decimal	17	30	3	True
dbo	Dc5Fin	CM2_MBPreHPer	decimal	17	30	3	True
dbo	Dc5Fin	CM2_PreHPer	decimal	17	30	3	True
dbo	Dc5Fin	CM2_BagHouseOutletOxygenLevel	decimal	17	30	3	True
dbo	Dc5Fin	CM2_BagHouseOutletCOLevel	decimal	17	30	3	True
dbo	Dc5Fin	CM2_FineCoalOutletCOLevel	decimal	17	30	3	True
dbo	Dc5Fin	CM2_Inlet1Pressure	decimal	17	30	3	True
dbo	Dc5Fin	CM2_Inlet2Pressure	decimal	17	30	3	True
dbo	Dc5Fin	CM2_SealAirFanPressure	decimal	17	30	3	True
dbo	Dc5Fin	CM2_OutletPressure	decimal	17	30	3	True
dbo	Dc5Fin	CM2_DifferentialPressure	decimal	17	30	3	True
dbo	Dc5Fin	CM2_BagFilterInletPressure	decimal	17	30	3	True
dbo	Dc5Fin	CM2_BagFilterOutletPressure	decimal	17	30	3	True
dbo	Dc5Fin	CM2_MainBurnerBlwOutPsr	decimal	17	30	3	True
dbo	Dc5Fin	CM2_PrecalOutPsr	decimal	17	30	3	True
dbo	Dc5Fin	CM2_05_MainBurnerOutPsr	decimal	17	30	3	True
dbo	Dc5Fin	CM2_BagHouseTemp1	decimal	17	30	3	True
dbo	Dc5Fin	CM2_BagHouseTemp2	decimal	17	30	3	True
